date,year,month,day,doy,alb,alb_rejected
2009-01-01,2009,1,1,1,nan,nan
2009-01-02,2009,1,2,2,nan,nan
2009-01-03,2009,1,3,3,nan,nan
2009-01-04,2009,1,4,4,nan,nan
2009-01-05,2009,1,5,5,nan,nan
2009-01-06,2009,1,6,6,nan,nan
2009-01-07,2009,1,7,7,nan,nan
2009-01-08,2009,1,8,8,nan,nan
2009-01-09,2009,1,9,9,nan,nan
2009-01-10,2009,1,10,10,nan,nan
2009-01-11,2009,1,11,11,nan,nan
2009-01-12,2009,1,12,12,nan,nan
2009-01-13,2009,1,13,13,nan,nan
2009-01-14,2009,1,14,14,nan,nan
2009-01-15,2009,1,15,15,nan,nan
2009-01-16,2009,1,16,16,nan,nan
2009-01-17,2009,1,17,17,nan,nan
2009-01-18,2009,1,18,18,nan,nan
2009-01-19,2009,1,19,19,nan,nan
2009-01-20,2009,1,20,20,nan,nan
2009-01-21,2009,1,21,21,nan,nan
2009-01-22,2009,1,22,22,nan,nan
2009-01-23,2009,1,23,23,nan,nan
2009-01-24,2009,1,24,24,nan,nan
2009-01-25,2009,1,25,25,nan,nan
2009-01-26,2009,1,26,26,nan,nan
2009-01-27,2009,1,27,27,nan,nan
2009-01-28,2009,1,28,28,nan,nan
2009-01-29,2009,1,29,29,nan,nan
2009-01-30,2009,1,30,30,nan,nan
2009-01-31,2009,1,31,31,nan,nan
2009-02-01,2009,2,1,32,nan,nan
2009-02-02,2009,2,2,33,nan,nan
2009-02-03,2009,2,3,34,nan,nan
2009-02-04,2009,2,4,35,nan,nan
2009-02-05,2009,2,5,36,nan,nan
2009-02-06,2009,2,6,37,nan,nan
2009-02-07,2009,2,7,38,nan,nan
2009-02-08,2009,2,8,39,nan,nan
2009-02-09,2009,2,9,40,nan,nan
2009-02-10,2009,2,10,41,nan,nan
2009-02-11,2009,2,11,42,nan,nan
2009-02-12,2009,2,12,43,nan,nan
2009-02-13,2009,2,13,44,nan,nan
2009-02-14,2009,2,14,45,nan,nan
2009-02-15,2009,2,15,46,nan,nan
2009-02-16,2009,2,16,47,nan,nan
2009-02-17,2009,2,17,48,nan,nan
2009-02-18,2009,2,18,49,nan,nan
2009-02-19,2009,2,19,50,nan,nan
2009-02-20,2009,2,20,51,nan,nan
2009-02-21,2009,2,21,52,nan,nan
2009-02-22,2009,2,22,53,nan,nan
2009-02-23,2009,2,23,54,nan,nan
2009-02-24,2009,2,24,55,nan,nan
2009-02-25,2009,2,25,56,nan,nan
2009-02-26,2009,2,26,57,nan,nan
2009-02-27,2009,2,27,58,nan,nan
2009-02-28,2009,2,28,59,nan,nan
2009-03-01,2009,3,1,60,nan,nan
2009-03-02,2009,3,2,61,nan,nan
2009-03-03,2009,3,3,62,nan,nan
2009-03-04,2009,3,4,63,nan,nan
2009-03-05,2009,3,5,64,nan,nan
2009-03-06,2009,3,6,65,nan,nan
2009-03-07,2009,3,7,66,nan,nan
2009-03-08,2009,3,8,67,nan,nan
2009-03-09,2009,3,9,68,nan,nan
2009-03-10,2009,3,10,69,nan,nan
2009-03-11,2009,3,11,70,nan,nan
2009-03-12,2009,3,12,71,nan,nan
2009-03-13,2009,3,13,72,nan,nan
2009-03-14,2009,3,14,73,nan,nan
2009-03-15,2009,3,15,74,nan,nan
2009-03-16,2009,3,16,75,nan,nan
2009-03-17,2009,3,17,76,nan,nan
2009-03-18,2009,3,18,77,nan,nan
2009-03-19,2009,3,19,78,nan,nan
2009-03-20,2009,3,20,79,nan,nan
2009-03-21,2009,3,21,80,nan,nan
2009-03-22,2009,3,22,81,nan,nan
2009-03-23,2009,3,23,82,nan,nan
2009-03-24,2009,3,24,83,nan,nan
2009-03-25,2009,3,25,84,nan,nan
2009-03-26,2009,3,26,85,nan,nan
2009-03-27,2009,3,27,86,nan,nan
2009-03-28,2009,3,28,87,nan,nan
2009-03-29,2009,3,29,88,nan,nan
2009-03-30,2009,3,30,89,nan,nan
2009-03-31,2009,3,31,90,nan,nan
2009-04-01,2009,4,1,91,nan,nan
2009-04-02,2009,4,2,92,nan,nan
2009-04-03,2009,4,3,93,nan,nan
2009-04-04,2009,4,4,94,nan,nan
2009-04-05,2009,4,5,95,nan,nan
2009-04-06,2009,4,6,96,nan,nan
2009-04-07,2009,4,7,97,nan,nan
2009-04-08,2009,4,8,98,nan,nan
2009-04-09,2009,4,9,99,nan,nan
2009-04-10,2009,4,10,100,nan,nan
2009-04-11,2009,4,11,101,nan,nan
2009-04-12,2009,4,12,102,nan,nan
2009-04-13,2009,4,13,103,nan,nan
2009-04-14,2009,4,14,104,nan,nan
2009-04-15,2009,4,15,105,nan,nan
2009-04-16,2009,4,16,106,nan,nan
2009-04-17,2009,4,17,107,nan,nan
2009-04-18,2009,4,18,108,nan,nan
2009-04-19,2009,4,19,109,nan,nan
2009-04-20,2009,4,20,110,nan,nan
2009-04-21,2009,4,21,111,nan,nan
2009-04-22,2009,4,22,112,nan,nan
2009-04-23,2009,4,23,113,nan,nan
2009-04-24,2009,4,24,114,nan,nan
2009-04-25,2009,4,25,115,nan,nan
2009-04-26,2009,4,26,116,nan,nan
2009-04-27,2009,4,27,117,nan,nan
2009-04-28,2009,4,28,118,nan,nan
2009-04-29,2009,4,29,119,nan,nan
2009-04-30,2009,4,30,120,nan,nan
2009-05-01,2009,5,1,121,nan,nan
2009-05-02,2009,5,2,122,nan,nan
2009-05-03,2009,5,3,123,nan,nan
2009-05-04,2009,5,4,124,nan,nan
2009-05-05,2009,5,5,125,nan,nan
2009-05-06,2009,5,6,126,nan,nan
2009-05-07,2009,5,7,127,nan,nan
2009-05-08,2009,5,8,128,nan,nan
2009-05-09,2009,5,9,129,nan,nan
2009-05-10,2009,5,10,130,nan,nan
2009-05-11,2009,5,11,131,nan,nan
2009-05-12,2009,5,12,132,nan,nan
2009-05-13,2009,5,13,133,nan,nan
2009-05-14,2009,5,14,134,nan,nan
2009-05-15,2009,5,15,135,nan,0.704
2009-05-16,2009,5,16,136,0.935,nan
2009-05-17,2009,5,17,137,0.882,nan
2009-05-18,2009,5,18,138,0.957,nan
2009-05-19,2009,5,19,139,0.879,nan
2009-05-20,2009,5,20,140,0.923,nan
2009-05-21,2009,5,21,141,0.908,nan
2009-05-22,2009,5,22,142,0.948,nan
2009-05-23,2009,5,23,143,nan,0.998
2009-05-24,2009,5,24,144,0.878,nan
2009-05-25,2009,5,25,145,0.920,nan
2009-05-26,2009,5,26,146,0.936,nan
2009-05-27,2009,5,27,147,0.879,nan
2009-05-28,2009,5,28,148,0.879,nan
2009-05-29,2009,5,29,149,0.870,nan
2009-05-30,2009,5,30,150,0.876,nan
2009-05-31,2009,5,31,151,0.875,nan
2009-06-01,2009,6,1,152,0.922,nan
2009-06-02,2009,6,2,153,0.893,nan
2009-06-03,2009,6,3,154,0.895,nan
2009-06-04,2009,6,4,155,0.895,nan
2009-06-05,2009,6,5,156,0.899,nan
2009-06-06,2009,6,6,157,0.907,nan
2009-06-07,2009,6,7,158,0.930,nan
2009-06-08,2009,6,8,159,0.887,nan
2009-06-09,2009,6,9,160,0.896,nan
2009-06-10,2009,6,10,161,0.888,nan
2009-06-11,2009,6,11,162,0.920,nan
2009-06-12,2009,6,12,163,0.919,nan
2009-06-13,2009,6,13,164,0.886,nan
2009-06-14,2009,6,14,165,0.915,nan
2009-06-15,2009,6,15,166,0.909,nan
2009-06-16,2009,6,16,167,0.880,nan
2009-06-17,2009,6,17,168,0.879,nan
2009-06-18,2009,6,18,169,0.913,nan
2009-06-19,2009,6,19,170,0.924,nan
2009-06-20,2009,6,20,171,nan,0.952
2009-06-21,2009,6,21,172,0.893,nan
2009-06-22,2009,6,22,173,0.889,nan
2009-06-23,2009,6,23,174,0.923,nan
2009-06-24,2009,6,24,175,0.906,nan
2009-06-25,2009,6,25,176,0.927,nan
2009-06-26,2009,6,26,177,0.921,nan
2009-06-27,2009,6,27,178,0.907,nan
2009-06-28,2009,6,28,179,0.892,nan
2009-06-29,2009,6,29,180,0.929,nan
2009-06-30,2009,6,30,181,0.875,nan
2009-07-01,2009,7,1,182,0.870,nan
2009-07-02,2009,7,2,183,0.867,nan
2009-07-03,2009,7,3,184,0.873,nan
2009-07-04,2009,7,4,185,0.894,nan
2009-07-05,2009,7,5,186,nan,0.947
2009-07-06,2009,7,6,187,0.884,nan
2009-07-07,2009,7,7,188,0.892,nan
2009-07-08,2009,7,8,189,0.897,nan
2009-07-09,2009,7,9,190,0.907,nan
2009-07-10,2009,7,10,191,0.897,nan
2009-07-11,2009,7,11,192,0.875,nan
2009-07-12,2009,7,12,193,0.851,nan
2009-07-13,2009,7,13,194,0.869,nan
2009-07-14,2009,7,14,195,0.854,nan
2009-07-15,2009,7,15,196,0.864,nan
2009-07-16,2009,7,16,197,0.897,nan
2009-07-17,2009,7,17,198,0.920,nan
2009-07-18,2009,7,18,199,0.907,nan
2009-07-19,2009,7,19,200,0.893,nan
2009-07-20,2009,7,20,201,0.907,nan
2009-07-21,2009,7,21,202,0.858,nan
2009-07-22,2009,7,22,203,0.884,nan
2009-07-23,2009,7,23,204,0.882,nan
2009-07-24,2009,7,24,205,nan,0.940
2009-07-25,2009,7,25,206,0.871,nan
2009-07-26,2009,7,26,207,0.882,nan
2009-07-27,2009,7,27,208,0.903,nan
2009-07-28,2009,7,28,209,0.879,nan
2009-07-29,2009,7,29,210,0.883,nan
2009-07-30,2009,7,30,211,0.878,nan
2009-07-31,2009,7,31,212,0.889,nan
2009-08-01,2009,8,1,213,0.908,nan
2009-08-02,2009,8,2,214,nan,0.990
2009-08-03,2009,8,3,215,0.897,nan
2009-08-04,2009,8,4,216,0.878,nan
2009-08-05,2009,8,5,217,0.883,nan
2009-08-06,2009,8,6,218,0.932,nan
2009-08-07,2009,8,7,219,0.896,nan
2009-08-08,2009,8,8,220,0.877,nan
2009-08-09,2009,8,9,221,0.892,nan
2009-08-10,2009,8,10,222,0.895,nan
2009-08-11,2009,8,11,223,0.930,nan
2009-08-12,2009,8,12,224,0.921,nan
